"idActiveIngredient","nameActiveIngredient","atcCode","umlsCUI","umlsTUI","therapeuticClass","prefLabel","altLabel"
"http://healdb.org/rdf-schema#AI_100","LINEZOLIDA","http://purl.bioontology.org/ontology/ATC/J01XX08","C0663241","T109","http://purl.bioontology.org/ontology/ATC/J01XX","Other antibacterials in ATC","Other antibacterials"
"http://healdb.org/rdf-schema#AI_100","LINEZOLIDA","http://purl.bioontology.org/ontology/ATC/J01XX08","C0663241","T121","http://purl.bioontology.org/ontology/ATC/J01XX","Other antibacterials in ATC","Other antibacterials"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/V06DC01","C0017725","T109","http://purl.bioontology.org/ontology/ATC/V06DC","Carbohydrate nutrients","Carbohydrates"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/V06DC01","C0017725","T121","http://purl.bioontology.org/ontology/ATC/V06DC","Carbohydrate nutrients","Carbohydrates"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/V06DC01","C0017725","T123","http://purl.bioontology.org/ontology/ATC/V06DC","Carbohydrate nutrients","Carbohydrates"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/B05CX01","C0017725","T109","http://purl.bioontology.org/ontology/ATC/B05CX","Other irrigating solutions in ATC","Other irrigating solutions"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/B05CX01","C0017725","T121","http://purl.bioontology.org/ontology/ATC/B05CX","Other irrigating solutions in ATC","Other irrigating solutions"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/B05CX01","C0017725","T123","http://purl.bioontology.org/ontology/ATC/B05CX","Other irrigating solutions in ATC","Other irrigating solutions"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/V04CA02","C0017725","T109","http://purl.bioontology.org/ontology/ATC/V04CA","Diagnostic agents for diabetes testing","Tests for diabetes"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/V04CA02","C0017725","T121","http://purl.bioontology.org/ontology/ATC/V04CA","Diagnostic agents for diabetes testing","Tests for diabetes"
"http://healdb.org/rdf-schema#AI_1002","DEXTRANA","http://purl.bioontology.org/ontology/ATC/V04CA02","C0017725","T123","http://purl.bioontology.org/ontology/ATC/V04CA","Diagnostic agents for diabetes testing","Tests for diabetes"
"http://healdb.org/rdf-schema#AI_1006","HIDROXOCOBALAMINA","http://purl.bioontology.org/ontology/ATC/B03BA03","C0020316","T109","http://purl.bioontology.org/ontology/ATC/B03BA","Vitamin B12 (cyanocobalamin and analogues)",
"http://healdb.org/rdf-schema#AI_1006","HIDROXOCOBALAMINA","http://purl.bioontology.org/ontology/ATC/B03BA03","C0020316","T121","http://purl.bioontology.org/ontology/ATC/B03BA","Vitamin B12 (cyanocobalamin and analogues)",
"http://healdb.org/rdf-schema#AI_1006","HIDROXOCOBALAMINA","http://purl.bioontology.org/ontology/ATC/B03BA03","C0020316","T127","http://purl.bioontology.org/ontology/ATC/B03BA","Vitamin B12 (cyanocobalamin and analogues)",
"http://healdb.org/rdf-schema#AI_1006","HIDROXOCOBALAMINA","http://purl.bioontology.org/ontology/ATC/V03AB33","C0020316","T109","http://purl.bioontology.org/ontology/ATC/V03AB","Antidotes",
"http://healdb.org/rdf-schema#AI_1006","HIDROXOCOBALAMINA","http://purl.bioontology.org/ontology/ATC/V03AB33","C0020316","T121","http://purl.bioontology.org/ontology/ATC/V03AB","Antidotes",
"http://healdb.org/rdf-schema#AI_1006","HIDROXOCOBALAMINA","http://purl.bioontology.org/ontology/ATC/V03AB33","C0020316","T127","http://purl.bioontology.org/ontology/ATC/V03AB","Antidotes",
"http://healdb.org/rdf-schema#AI_1009","DEXLANSOPRAZOL","http://purl.bioontology.org/ontology/ATC/A02BC06","C2348248","T109","http://purl.bioontology.org/ontology/ATC/A02BC","Proton pump inhibitors for peptic ulcer and GORD","Proton pump inhibitors"
"http://healdb.org/rdf-schema#AI_1009","DEXLANSOPRAZOL","http://purl.bioontology.org/ontology/ATC/A02BC06","C2348248","T121","http://purl.bioontology.org/ontology/ATC/A02BC","Proton pump inhibitors for peptic ulcer and GORD","Proton pump inhibitors"
"http://healdb.org/rdf-schema#AI_101","DESONIDA","http://purl.bioontology.org/ontology/ATC/D07AB08","C0011705","T109","http://purl.bioontology.org/ontology/ATC/D07AB","Corticosteroids, moderately potent (group II)",
"http://healdb.org/rdf-schema#AI_101","DESONIDA","http://purl.bioontology.org/ontology/ATC/D07AB08","C0011705","T121","http://purl.bioontology.org/ontology/ATC/D07AB","Corticosteroids, moderately potent (group II)",
"http://healdb.org/rdf-schema#AI_101","DESONIDA","http://purl.bioontology.org/ontology/ATC/S01BA11","C0011705","T109","http://purl.bioontology.org/ontology/ATC/S01BA","Corticosteroid ophthalmologic antiinflammatory agents, plain","Corticosteroids, plain"
"http://healdb.org/rdf-schema#AI_101","DESONIDA","http://purl.bioontology.org/ontology/ATC/S01BA11","C0011705","T121","http://purl.bioontology.org/ontology/ATC/S01BA","Corticosteroid ophthalmologic antiinflammatory agents, plain","Corticosteroids, plain"
"http://healdb.org/rdf-schema#AI_1010","ACETAZOLAMIDA","http://purl.bioontology.org/ontology/ATC/S01EC01","C0000981","T109","http://purl.bioontology.org/ontology/ATC/S01EC","Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics","Carbonic anhydrase inhibitors"
"http://healdb.org/rdf-schema#AI_1010","ACETAZOLAMIDA","http://purl.bioontology.org/ontology/ATC/S01EC01","C0000981","T121","http://purl.bioontology.org/ontology/ATC/S01EC","Carbonic anhydrase inhibitors, antiglaucoma drugs and miotics","Carbonic anhydrase inhibitors"
"http://healdb.org/rdf-schema#AI_1016","BETAISTINA","http://purl.bioontology.org/ontology/ATC/N07CA01","C0005301","T109","http://purl.bioontology.org/ontology/ATC/N07CA","Antivertigo preparations",
"http://healdb.org/rdf-schema#AI_1016","BETAISTINA","http://purl.bioontology.org/ontology/ATC/N07CA01","C0005301","T121","http://purl.bioontology.org/ontology/ATC/N07CA","Antivertigo preparations",
"http://healdb.org/rdf-schema#AI_1023","DIMETICONA","http://purl.bioontology.org/ontology/ATC/P03AX05","C1113707","T109","http://purl.bioontology.org/ontology/ATC/P03AX","Other ectoparasiticides, incl. scabicides in ATC","Other ectoparasiticides, incl. scabicides"
"http://healdb.org/rdf-schema#AI_1023","DIMETICONA","http://purl.bioontology.org/ontology/ATC/P03AX05","C1113707","T121","http://purl.bioontology.org/ontology/ATC/P03AX","Other ectoparasiticides, incl. scabicides in ATC","Other ectoparasiticides, incl. scabicides"
"http://healdb.org/rdf-schema#AI_1024","PEPSINA","http://purl.bioontology.org/ontology/ATC/A09AA03","C0030909","T116","http://purl.bioontology.org/ontology/ATC/A09AA","Enzyme preparations, digestives","Enzyme preparations"
"http://healdb.org/rdf-schema#AI_1024","PEPSINA","http://purl.bioontology.org/ontology/ATC/A09AA03","C0030909","T121","http://purl.bioontology.org/ontology/ATC/A09AA","Enzyme preparations, digestives","Enzyme preparations"
"http://healdb.org/rdf-schema#AI_1024","PEPSINA","http://purl.bioontology.org/ontology/ATC/A09AA03","C0030909","T126","http://purl.bioontology.org/ontology/ATC/A09AA","Enzyme preparations, digestives","Enzyme preparations"
"http://healdb.org/rdf-schema#AI_1025","ACIDO CITRICO","http://purl.bioontology.org/ontology/ATC/A09AB04","C0055819","T109","http://purl.bioontology.org/ontology/ATC/A09AB","Acid preparations, digestives","Acid preparations"
"http://healdb.org/rdf-schema#AI_1025","ACIDO CITRICO","http://purl.bioontology.org/ontology/ATC/A09AB04","C0055819","T121","http://purl.bioontology.org/ontology/ATC/A09AB","Acid preparations, digestives","Acid preparations"
"http://healdb.org/rdf-schema#AI_1025","ACIDO CITRICO","http://purl.bioontology.org/ontology/ATC/A09AB04","C0055819","T123","http://purl.bioontology.org/ontology/ATC/A09AB","Acid preparations, digestives","Acid preparations"
"http://healdb.org/rdf-schema#AI_1028","DIMENIDRINATO","http://purl.bioontology.org/ontology/ATC/R06AA11","C0012381","T109","http://purl.bioontology.org/ontology/ATC/R06AA","Aminoalkyl ethers, systemic antihistamines","Aminoalkyl ethers"
"http://healdb.org/rdf-schema#AI_1028","DIMENIDRINATO","http://purl.bioontology.org/ontology/ATC/R06AA11","C0012381","T121","http://purl.bioontology.org/ontology/ATC/R06AA","Aminoalkyl ethers, systemic antihistamines","Aminoalkyl ethers"
"http://healdb.org/rdf-schema#AI_103","PANTOPRAZOL","http://purl.bioontology.org/ontology/ATC/A02BC02","C0081876","T109","http://purl.bioontology.org/ontology/ATC/A02BC","Proton pump inhibitors for peptic ulcer and GORD","Proton pump inhibitors"
"http://healdb.org/rdf-schema#AI_103","PANTOPRAZOL","http://purl.bioontology.org/ontology/ATC/A02BC02","C0081876","T121","http://purl.bioontology.org/ontology/ATC/A02BC","Proton pump inhibitors for peptic ulcer and GORD","Proton pump inhibitors"
"http://healdb.org/rdf-schema#AI_1030","ÁCIDO BÓRICO","http://purl.bioontology.org/ontology/ATC/D08AD","C3653521","T121","http://purl.bioontology.org/ontology/ATC/D08A","ANTISEPTICS AND DISINFECTANTS",
"http://healdb.org/rdf-schema#AI_1030","ÁCIDO BÓRICO","http://purl.bioontology.org/ontology/ATC/S02AA03","C0006020","T121","http://purl.bioontology.org/ontology/ATC/S02AA","Antiinfectives",
"http://healdb.org/rdf-schema#AI_1030","ÁCIDO BÓRICO","http://purl.bioontology.org/ontology/ATC/S02AA03","C0006020","T197","http://purl.bioontology.org/ontology/ATC/S02AA","Antiinfectives",
"http://healdb.org/rdf-schema#AI_1031","DIODARONE","http://purl.bioontology.org/ontology/ATC/C01BD01","C0002598","T109","http://purl.bioontology.org/ontology/ATC/C01BD","Antiarrhythmics, class III",
"http://healdb.org/rdf-schema#AI_1031","DIODARONE","http://purl.bioontology.org/ontology/ATC/C01BD01","C0002598","T121","http://purl.bioontology.org/ontology/ATC/C01BD","Antiarrhythmics, class III",
"http://healdb.org/rdf-schema#AI_1032","ALANILGLUTAMINA","http://purl.bioontology.org/ontology/ATC/B05XB02","C0051080","T116","http://purl.bioontology.org/ontology/ATC/B05XB","Amino Acids, I.V. solution additive","Amino acids"
"http://healdb.org/rdf-schema#AI_1032","ALANILGLUTAMINA","http://purl.bioontology.org/ontology/ATC/B05XB02","C0051080","T121","http://purl.bioontology.org/ontology/ATC/B05XB","Amino Acids, I.V. solution additive","Amino acids"
"http://healdb.org/rdf-schema#AI_1032","ALANILGLUTAMINA","http://purl.bioontology.org/ontology/ATC/B05XB02","C0051080","T123","http://purl.bioontology.org/ontology/ATC/B05XB","Amino Acids, I.V. solution additive","Amino acids"
"http://healdb.org/rdf-schema#AI_1033","DIPIRIDAMOL","http://purl.bioontology.org/ontology/ATC/B01AC07","C0012582","T109","http://purl.bioontology.org/ontology/ATC/B01AC","Platelet aggregation inhibitors excl. heparin",
"http://healdb.org/rdf-schema#AI_1033","DIPIRIDAMOL","http://purl.bioontology.org/ontology/ATC/B01AC07","C0012582","T121","http://purl.bioontology.org/ontology/ATC/B01AC","Platelet aggregation inhibitors excl. heparin",
"http://healdb.org/rdf-schema#AI_1034","DIPIRONA SODICA","http://purl.bioontology.org/ontology/ATC/N02BB02","C3714569","T109","http://purl.bioontology.org/ontology/ATC/N02BB","Pyrazolones, analgesics and antipyretics","Pyrazolones"
"http://healdb.org/rdf-schema#AI_1034","DIPIRONA SODICA","http://purl.bioontology.org/ontology/ATC/N02BB02","C3714569","T121","http://purl.bioontology.org/ontology/ATC/N02BB","Pyrazolones, analgesics and antipyretics","Pyrazolones"
"http://healdb.org/rdf-schema#AI_1036","PROPOFOL","http://purl.bioontology.org/ontology/ATC/N01AX10","C0033487","T109","http://purl.bioontology.org/ontology/ATC/N01AX","Other general anesthetics in ATC","Other general anesthetics"
"http://healdb.org/rdf-schema#AI_1036","PROPOFOL","http://purl.bioontology.org/ontology/ATC/N01AX10","C0033487","T121","http://purl.bioontology.org/ontology/ATC/N01AX","Other general anesthetics in ATC","Other general anesthetics"
"http://healdb.org/rdf-schema#AI_1039","FUROSEMIDA","http://purl.bioontology.org/ontology/ATC/C03CA01","C0016860","T109","http://purl.bioontology.org/ontology/ATC/C03CA","sulfonamides, high-ceiling diuretics, plain","Sulfonamides, plain"
"http://healdb.org/rdf-schema#AI_1039","FUROSEMIDA","http://purl.bioontology.org/ontology/ATC/C03CA01","C0016860","T121","http://purl.bioontology.org/ontology/ATC/C03CA","sulfonamides, high-ceiling diuretics, plain","Sulfonamides, plain"
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/G02CC01","C0020740","T109","http://purl.bioontology.org/ontology/ATC/G02CC","Antiinflammatory products for vaginal administration",
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/G02CC01","C0020740","T121","http://purl.bioontology.org/ontology/ATC/G02CC","Antiinflammatory products for vaginal administration",
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/M02AA13","C0020740","T109","http://purl.bioontology.org/ontology/ATC/M02AA","Antiinflammatory preparations, non-steroids for topical use",
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/M02AA13","C0020740","T121","http://purl.bioontology.org/ontology/ATC/M02AA","Antiinflammatory preparations, non-steroids for topical use",
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/C01EB16","C0020740","T109","http://purl.bioontology.org/ontology/ATC/C01EB","Other plain cardiac preparations in ATC","Other cardiac preparations"
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/C01EB16","C0020740","T121","http://purl.bioontology.org/ontology/ATC/C01EB","Other plain cardiac preparations in ATC","Other cardiac preparations"
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/R02AX02","C0020740","T109","http://purl.bioontology.org/ontology/ATC/R02AX","Other throat preparations in ATC","Other throat preparations"
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/R02AX02","C0020740","T121","http://purl.bioontology.org/ontology/ATC/R02AX","Other throat preparations in ATC","Other throat preparations"
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/M01AE01","C0020740","T109","http://purl.bioontology.org/ontology/ATC/M01AE","Propionic acid derivatives, antiinflammatory and antirheumatic products","Propionic acid derivatives"
"http://healdb.org/rdf-schema#AI_104","IBUPROFENO","http://purl.bioontology.org/ontology/ATC/M01AE01","C0020740","T121","http://purl.bioontology.org/ontology/ATC/M01AE","Propionic acid derivatives, antiinflammatory and antirheumatic products","Propionic acid derivatives"
"http://healdb.org/rdf-schema#AI_1043","DOBESILATO DE CÁLCIO","http://purl.bioontology.org/ontology/ATC/C05BX01","C0006694","T109","http://purl.bioontology.org/ontology/ATC/C05BX","Other sclerosing agents in ATC","Other sclerosing agents"
"http://healdb.org/rdf-schema#AI_1043","DOBESILATO DE CÁLCIO","http://purl.bioontology.org/ontology/ATC/C05BX01","C0006694","T121","http://purl.bioontology.org/ontology/ATC/C05BX","Other sclerosing agents in ATC","Other sclerosing agents"
"http://healdb.org/rdf-schema#AI_1044","DOCETAXEL","http://purl.bioontology.org/ontology/ATC/L01CD02","C0246415","T109","http://purl.bioontology.org/ontology/ATC/L01CD","Taxanes, antineoplastic","Taxanes"
"http://healdb.org/rdf-schema#AI_1044","DOCETAXEL","http://purl.bioontology.org/ontology/ATC/L01CD02","C0246415","T121","http://purl.bioontology.org/ontology/ATC/L01CD","Taxanes, antineoplastic","Taxanes"
"http://healdb.org/rdf-schema#AI_1048","DOMPERIDONA","http://purl.bioontology.org/ontology/ATC/A03FA03","C0013015","T109","http://purl.bioontology.org/ontology/ATC/A03FA","Propulsives",
"http://healdb.org/rdf-schema#AI_1048","DOMPERIDONA","http://purl.bioontology.org/ontology/ATC/A03FA03","C0013015","T121","http://purl.bioontology.org/ontology/ATC/A03FA","Propulsives",
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AB04","C0293359","T116","http://purl.bioontology.org/ontology/ATC/A10AB","Insulins and analogues for injection, fast-acting",
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AB04","C0293359","T121","http://purl.bioontology.org/ontology/ATC/A10AB","Insulins and analogues for injection, fast-acting",
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AB04","C0293359","T125","http://purl.bioontology.org/ontology/ATC/A10AB","Insulins and analogues for injection, fast-acting",
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AC04","C0293359","T116","http://purl.bioontology.org/ontology/ATC/A10AC","Insulins and analogues for injection, intermediate-acting",
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AC04","C0293359","T121","http://purl.bioontology.org/ontology/ATC/A10AC","Insulins and analogues for injection, intermediate-acting",
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AC04","C0293359","T125","http://purl.bioontology.org/ontology/ATC/A10AC","Insulins and analogues for injection, intermediate-acting",
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AD04","C0293359","T116","http://purl.bioontology.org/ontology/ATC/A10AD","Insulins and analogues for injection used in Diabetes, intermediate- or long-acting combined with fast-acting","Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting"
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AD04","C0293359","T121","http://purl.bioontology.org/ontology/ATC/A10AD","Insulins and analogues for injection used in Diabetes, intermediate- or long-acting combined with fast-acting","Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting"
"http://healdb.org/rdf-schema#AI_105","INSULINA LISPRO","http://purl.bioontology.org/ontology/ATC/A10AD04","C0293359","T125","http://purl.bioontology.org/ontology/ATC/A10AD","Insulins and analogues for injection used in Diabetes, intermediate- or long-acting combined with fast-acting","Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting"
"http://healdb.org/rdf-schema#AI_1050","PROCAÍNA","http://purl.bioontology.org/ontology/ATC/S01HA05","C0033218","T109","http://purl.bioontology.org/ontology/ATC/S01HA","Local anesthetics",
"http://healdb.org/rdf-schema#AI_1050","PROCAÍNA","http://purl.bioontology.org/ontology/ATC/S01HA05","C0033218","T121","http://purl.bioontology.org/ontology/ATC/S01HA","Local anesthetics",
"http://healdb.org/rdf-schema#AI_1050","PROCAÍNA","http://purl.bioontology.org/ontology/ATC/N01BA02","C0033218","T109","http://purl.bioontology.org/ontology/ATC/N01BA","Esters of aminobenzoic acid for local anesthesia","Esters of aminobenzoic acid"
"http://healdb.org/rdf-schema#AI_1050","PROCAÍNA","http://purl.bioontology.org/ontology/ATC/N01BA02","C0033218","T121","http://purl.bioontology.org/ontology/ATC/N01BA","Esters of aminobenzoic acid for local anesthesia","Esters of aminobenzoic acid"
"http://healdb.org/rdf-schema#AI_1050","PROCAÍNA","http://purl.bioontology.org/ontology/ATC/C05AD05","C0033218","T109","http://purl.bioontology.org/ontology/ATC/C05AD","Local anesthetics for treatment of hemorrhoids and anal fissures for topical use","Local anesthetics"
"http://healdb.org/rdf-schema#AI_1050","PROCAÍNA","http://purl.bioontology.org/ontology/ATC/C05AD05","C0033218","T121","http://purl.bioontology.org/ontology/ATC/C05AD","Local anesthetics for treatment of hemorrhoids and anal fissures for topical use","Local anesthetics"
"http://healdb.org/rdf-schema#AI_1052","CITRATO DE CÁLCIO","http://purl.bioontology.org/ontology/ATC/A12AA13","C0108101","T109","http://purl.bioontology.org/ontology/ATC/A12AA","Calcium",
"http://healdb.org/rdf-schema#AI_1052","CITRATO DE CÁLCIO","http://purl.bioontology.org/ontology/ATC/A12AA13","C0108101","T121","http://purl.bioontology.org/ontology/ATC/A12AA","Calcium",
"http://healdb.org/rdf-schema#AI_1053","FEREDEDATO DE SÓDIO","http://purl.bioontology.org/ontology/ATC/B03AB03","C0357084","T121","http://purl.bioontology.org/ontology/ATC/B03AB","Iron trivalent, oral antianemic preparations","Iron trivalent, oral preparations"
"http://healdb.org/rdf-schema#AI_1053","FEREDEDATO DE SÓDIO","http://purl.bioontology.org/ontology/ATC/B03AB03","C0357084","T197","http://purl.bioontology.org/ontology/ATC/B03AB","Iron trivalent, oral antianemic preparations","Iron trivalent, oral preparations"
"http://healdb.org/rdf-schema#AI_1056","MIDAZOLAM","http://purl.bioontology.org/ontology/ATC/N05CD08","C0026056","T109","http://purl.bioontology.org/ontology/ATC/N05CD","Benzodiazepine derivative hypnotics and sedatives","Benzodiazepine derivatives"
"http://healdb.org/rdf-schema#AI_1056","MIDAZOLAM","http://purl.bioontology.org/ontology/ATC/N05CD08","C0026056","T121","http://purl.bioontology.org/ontology/ATC/N05CD","Benzodiazepine derivative hypnotics and sedatives","Benzodiazepine derivatives"
"http://healdb.org/rdf-schema#AI_1062","FLUDROXICORTIDA","http://purl.bioontology.org/ontology/ATC/D07AC08","C0016299","T109","http://purl.bioontology.org/ontology/ATC/D07AC","Corticosteroids, potent (group III)",
"http://healdb.org/rdf-schema#AI_1062","FLUDROXICORTIDA","http://purl.bioontology.org/ontology/ATC/D07AC08","C0016299","T121","http://purl.bioontology.org/ontology/ATC/D07AC","Corticosteroids, potent (group III)",
"http://healdb.org/rdf-schema#AI_1062","FLUDROXICORTIDA","http://purl.bioontology.org/ontology/ATC/C05AA11","C0016299","T109","http://purl.bioontology.org/ontology/ATC/C05AA","Corticosteroids, topical for treatment of hemorrhoids and anal fissures","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1062","FLUDROXICORTIDA","http://purl.bioontology.org/ontology/ATC/C05AA11","C0016299","T121","http://purl.bioontology.org/ontology/ATC/C05AA","Corticosteroids, topical for treatment of hemorrhoids and anal fissures","Corticosteroids"
"http://healdb.org/rdf-schema#AI_1063","FLUDOXICORTIDA","http://purl.bioontology.org/ontology/ATC/D07AC07","C0016374","T109","http://purl.bioontology.org/ontology/ATC/D07AC","Corticosteroids, potent (group III)",
"http://healdb.org/rdf-schema#AI_1063","FLUDOXICORTIDA","http://purl.bioontology.org/ontology/ATC/D07AC07","C0016374","T121","http://purl.bioontology.org/ontology/ATC/D07AC","Corticosteroids, potent (group III)",
"http://healdb.org/rdf-schema#AI_1063","FLUDOXICORTIDA","http://purl.bioontology.org/ontology/ATC/D07AC07","C0016374","T125","http://purl.bioontology.org/ontology/ATC/D07AC","Corticosteroids, potent (group III)",
"http://healdb.org/rdf-schema#AI_1064","DROPERIDOL","http://purl.bioontology.org/ontology/ATC/N05AD08","C0013136","T109","http://purl.bioontology.org/ontology/ATC/N05AD","Butyrophenone derivatives, antipsychotics","Butyrophenone derivatives"
"http://healdb.org/rdf-schema#AI_1064","DROPERIDOL","http://purl.bioontology.org/ontology/ATC/N05AD08","C0013136","T121","http://purl.bioontology.org/ontology/ATC/N05AD","Butyrophenone derivatives, antipsychotics","Butyrophenone derivatives"
"http://healdb.org/rdf-schema#AI_1065","HIDRÓXIDO DE ALUMÍNIO","http://purl.bioontology.org/ontology/ATC/A02AB01","C0002371","T121","http://purl.bioontology.org/ontology/ATC/A02AB","antacids containing aluminium compounds","Aluminium compounds"
"http://healdb.org/rdf-schema#AI_1065","HIDRÓXIDO DE ALUMÍNIO","http://purl.bioontology.org/ontology/ATC/A02AB01","C0002371","T197","http://purl.bioontology.org/ontology/ATC/A02AB","antacids containing aluminium compounds","Aluminium compounds"
"http://healdb.org/rdf-schema#AI_1066","HIDRÓXIDO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/A02AA04","C0024476","T121","http://purl.bioontology.org/ontology/ATC/A02AA","antacids containing magnesium compounds","Magnesium compounds"
"http://healdb.org/rdf-schema#AI_1066","HIDRÓXIDO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/A02AA04","C0024476","T197","http://purl.bioontology.org/ontology/ATC/A02AA","antacids containing magnesium compounds","Magnesium compounds"
"http://healdb.org/rdf-schema#AI_1066","HIDRÓXIDO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/G04BX01","C0024476","T121","http://purl.bioontology.org/ontology/ATC/G04BX","Other urologicals in ATC","Other urologicals"
"http://healdb.org/rdf-schema#AI_1066","HIDRÓXIDO DE MAGNÉSIO","http://purl.bioontology.org/ontology/ATC/G04BX01","C0024476","T197","http://purl.bioontology.org/ontology/ATC/G04BX","Other urologicals in ATC","Other urologicals"
"http://healdb.org/rdf-schema#AI_1071","ETODOLACO","http://purl.bioontology.org/ontology/ATC/M01AB08","C0059865","T109","http://purl.bioontology.org/ontology/ATC/M01AB","Acetic acid derivatives and related substances",
"http://healdb.org/rdf-schema#AI_1071","ETODOLACO","http://purl.bioontology.org/ontology/ATC/M01AB08","C0059865","T121","http://purl.bioontology.org/ontology/ATC/M01AB","Acetic acid derivatives and related substances",
"http://healdb.org/rdf-schema#AI_1072","TIGECICLINA","http://purl.bioontology.org/ontology/ATC/J01AA12","C1260298","T109","http://purl.bioontology.org/ontology/ATC/J01AA","Tetracyclines",
"http://healdb.org/rdf-schema#AI_1072","TIGECICLINA","http://purl.bioontology.org/ontology/ATC/J01AA12","C1260298","T195","http://purl.bioontology.org/ontology/ATC/J01AA","Tetracyclines",
"http://healdb.org/rdf-schema#AI_1075","TRAVOPROSTA","http://purl.bioontology.org/ontology/ATC/S01EE04","C0937916","T109","http://purl.bioontology.org/ontology/ATC/S01EE","Prostaglandin analogues, antiglaucoma drugs and miotics","Prostaglandin analogues"
"http://healdb.org/rdf-schema#AI_1075","TRAVOPROSTA","http://purl.bioontology.org/ontology/ATC/S01EE04","C0937916","T121","http://purl.bioontology.org/ontology/ATC/S01EE","Prostaglandin analogues, antiglaucoma drugs and miotics","Prostaglandin analogues"
"http://healdb.org/rdf-schema#AI_1077","ÁCIDO LÁTICO","http://purl.bioontology.org/ontology/ATC/G01AD01","C0064582","T109","http://purl.bioontology.org/ontology/ATC/G01AD","Organic acids, Gynecological","Organic acids"
"http://healdb.org/rdf-schema#AI_1077","ÁCIDO LÁTICO","http://purl.bioontology.org/ontology/ATC/G01AD01","C0064582","T121","http://purl.bioontology.org/ontology/ATC/G01AD","Organic acids, Gynecological","Organic acids"
"http://healdb.org/rdf-schema#AI_1077","ÁCIDO LÁTICO","http://purl.bioontology.org/ontology/ATC/G01AD01","C0064582","T123","http://purl.bioontology.org/ontology/ATC/G01AD","Organic acids, Gynecological","Organic acids"
"http://healdb.org/rdf-schema#AI_1079","LACTULOSE","http://purl.bioontology.org/ontology/ATC/A06AD11","C0022957","T109","http://purl.bioontology.org/ontology/ATC/A06AD","Osmotically acting laxatives",
"http://healdb.org/rdf-schema#AI_1079","LACTULOSE","http://purl.bioontology.org/ontology/ATC/A06AD11","C0022957","T121","http://purl.bioontology.org/ontology/ATC/A06AD","Osmotically acting laxatives",
"http://healdb.org/rdf-schema#AI_1080","DIDROGESTERONA","http://purl.bioontology.org/ontology/ATC/G03DB01","C0013340","T109","http://purl.bioontology.org/ontology/ATC/G03DB","Pregnadien derivatives, progestogens","Pregnadien derivatives"
